ProductID,Product Name,Product Description,Cost Price,Selling Price,Eat Out Price,Popup Notes,Tax Percentage,Eat Out Tax Percentage,Category Name,Brand Name,Measurement Scheme,Unit Of Sale,Volume Of Sale,Unit Of Purchase, Volume Of Purchase,Barcode,Supplier,OrderCode,RRP,Product Type,Article Code,Tare Weight,Button Colour,Multiple Choice Note Name,Till Order,SKU,Sell On Till,Sell On Web, Is Variable Price, Is Tax Exempt Eligible, Is Excluded From Loyalty Points Gain, Additional Suppliers,Delete Product, Product Tags
7042776,Verbena Tuscany Pastel Shades,Verbena Tuscany Pastel Shades,1.35000,2.03000,0.00000,,20.0000,0.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559757099,Kings Seeds,75709A,2.25000,Standard,,,,,,,y,n,n,n,n,,n,
7075134,Allium Roseum 6,Allium Roseum Tray of 6,0.21000,1.50000,0.00000,,20.0000,20.0000,EX WRHS PLANTS,WRHS,,,,,,3368407527,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7075162,Allium Sphaerocephalon 6,Allium Sphaerocephalon Tray of 6,0.54000,1.75000,0.00000,,20.0000,20.0000,EX WRHS PLANTS,WRHS,,,,,,3436630470,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7075259,Mixed Bulbs Basket Large,Mixed Bulbs Basket Large,2.08000,5.00000,0.00000,,20.0000,20.0000,EX WRHS PLANTS,WRHS,,,,,,7310141673,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7075286,Mixed Bulbs Basket Small,Mixed Bulbs Basket Small,1.67000,4.00000,0.00000,,20.0000,20.0000,EX WRHS PLANTS,WRHS,,,,,,8435885867,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7075431,Garlic Solent Wight x6,Garlic Solent Wight Tray of 6,0.21000,1.50000,0.00000,,20.0000,20.0000,EX WRHS PLANTS,WRHS,,,,,,5454745243,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7085508,Brussels Sprout Brodie F1,Brussels Sprout Brodie F1,1.47000,2.21000,0.00000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559108280,Kings Seeds,10828A,2.45000,Standard,,,,,,,y,n,n,n,n,,n,
7085521,Squash Custard White,Squash Custard White,1.17000,1.13000,0.00000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559128011,Kings Seeds,12801A,1.25000,Standard,,,,,,,y,n,n,n,n,,n,
7085525,Squash Crown Prince F1 RHS,Squash Crown Prince F1 RHS,1.17000,1.98000,0.00000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559123481,Kings Seeds,12348A,2.20000,Standard,,,,,,,y,n,n,n,n,,n,
7085535,Tomato Mountain Magic F1,Tomato Mountain Magic F1,1.68000,2.52000,0.00000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559148729,Kings Seeds,14872A,2.80000,Standard,,,,,,,y,n,n,n,n,,n,
7091282,Doff 3 in 1 Weed & Feed 900g,Doff 3 in 1 Weed & Feed 900g,1.90000,2.95000,0.00000,,20.0000,20.0000,WEED KILLERS,DOFF,,,,,,5013655005509,Decco,587535,4.16000,Standard,,,,,,,y,n,n,n,n,,n,
7091305,Doff 3 in 1 Weed & Feed 1.75,Doff 3 in 1 Weed & Feed 1.75kg,2.22000,3.45000,0.00000,,20.0000,20.0000,WEED KILLERS,DOFF,,,,,,5013655005455,Decco,603266,5.33000,Standard,,,,,,,y,n,n,n,n,,n,
7127599,Bone Meal 1kg,Bone Meal 1kg,0.99000,1.55000,0.00000,,20.0000,20.0000,FERTILISER WRHS,WRHS,,,,,,RF037#2314143151,WRHS,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7150734,Lawn Sand 1kg,Lawn Sand 1kg,0.48280,0.75000,0.00000,,20.0000,20.0000,FERTILISER WRHS,WRHS,,,,,,RF032#7004877061,WRHS,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7174971,Onion Red Karmen 10kg sack,Onion Red Karmen 10kg sack,17.59000,22.55000,0.00000,,0.0000,0.0000,ONIONS BULK,KINGS SEEDS,,,,,,2326344045,Kings Seeds,ONS 099,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7174985,Onion Stuttgart 5kg sack,Onion Stuttgart 5kg sack,9.64000,12.36000,0.00000,,0.0000,0.0000,ONIONS BULK,KINGS SEEDS,,,,,,5318588733,Kings Seeds,ONS 06,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7174991,Onion Sturon 5kg sack,Onion Sturon 5kg sack,9.78000,12.54000,0.00000,,0.0000,0.0000,ONIONS BULK,KINGS SEEDS,,,,,,,Kings Seeds,ONS 05,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7174993,Shallot Red Sun 15kg sack,Shallot Red Sun 15kg sack,29.28000,37.55000,0.00000,,0.0000,0.0000,SHALLOTS BULK,KINGS SEEDS,,,,,,,Kings Seeds,SHA 03,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7175000,Shallot Golden Gourmet 15kg,Shallot Golden Gourmet 15kg sack,29.28000,37.55000,0.00000,,0.0000,0.0000,SHALLOTS BULK,KINGS SEEDS,,,,,,,Kings Seeds,SHA 02,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7175048,Broad Bn Witkiem Manita 5kg,Broad Bean Witkiem Manita 5kg sack,19.95000,25.60000,0.00000,,0.0000,0.0000,BEANS BROAD BULK,KINGS SEEDS,,,,,,,Kings Seeds,BRB 012,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7175153,Broad Bean Sutton Dwarf 2.5kg,Broad Bean Sutton Dwarf 2.5kg sack,12.70000,16.30000,0.00000,,0.0000,0.0000,BEANS BROAD BULK,KINGS SEEDS,,,,,,,Kings Seeds,BRB 010,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7175211,Broad Bean Bunyards Exhibition 2.5kg,Broad Bean Bunyards Exhibition 2.5kg sack,9.60000,12.30000,0.00000,,0.0000,0.0000,BEANS BROAD BULK,KINGS SEEDS,,,,,,,Kings Seeds,BRB 013,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7175242,Broad Bean Masterpiece Green 2.5kg,Broad Bean Masterpiece Green 2.5kg Sack,9.60000,12.30000,0.00000,,0.0000,0.0000,BEANS BROAD BULK,KINGS SEEDS,,,,,,3604514101,Kings Seeds,BRB 08,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7246822,Plastic Bags 150x250mm x100,Plastic Bags 150x250mm 500 gauge pack of 100,4.85000,7.50000,0.00000,,20.0000,20.0000,LBS BULK,LBS,,,,,,3604431540,LBS Wordwide Ltd,P6X10C,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7246832,Plastic Bags 200x300mm x100,Plastic Bags 200x300mm 500 gauge pack of 100,8.00000,12.30000,0.00000,,20.0000,20.0000,LBS BULK,LBS,,,,,,6487580226,LBS Wordwide Ltd,P8X12C,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7265387,Superphosphate 500g,Superphosphate 500g,0.68950,1.10000,0.00000,,20.0000,20.0000,FERTILISER WRHS,WRHS,,,,,,RF010#800000000200,WRHS,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7266188,Blood Fish Bone 5:5:6.5 1kg,Blood Fish & Bone 1kg AB NPK 5:5:6.5 All year round for leaf and root development,0.69000,1.10000,0.00000,,20.0000,20.0000,EX FERTILISER WRHS,WRHS,,,,,,80000000021,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7266229,Vitax Q4 Pro fertiliser 500g,Vitax Q4 Professional (NPK 5.3-7.5-10+TE) 500g,0.68950,1.10000,0.00000,,20.0000,20.0000,FERTILISER WRHS,WRHS,,,,,,RF009#80000000022,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7266271,Vitax Compost Maker 1kg,Vitax Compost Maker (composting accelerator) 1kg,0.69575,1.15000,0.00000,,20.0000,20.0000,COMPOSTS WRHS,VITAX,,,,,,RC003#80000000023,WRHS,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7266279,Vitax Compost Maker 500g,Vitax Compost Maker (composting accelerator) 500g,0.34788,0.60000,0.00000,,20.0000,20.0000,EX COMPOSTS etc,VITAX,,,,,,RC002#80000000024,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7271436,6X Chicken Manure 1kg,Vitax 6X Chicken Manure Pellets 1kg,0.46500,0.75000,0.00000,,20.0000,20.0000,EX FERTILISER WRHS,WRHS,,,,,,RF001#80000000025,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7273773,Sulphate of Potash 500g,Sulphate of Potash 500g,0.58615,0.95000,0.00000,,20.0000,20.0000,FERTILISER WRHS,WRHS,,,,,,RF035#4534883415,WRHS,,0.00000,Standard,,,Red,,,,y,n,n,n,n,,n,
7273815,Nitrate of Chalk 1kg,Nitrate of Chalk 1kg,0.48000,0.80000,0.00000,,20.0000,20.0000,FERTILISER WRHS,WRHS,,,,,,RF029#7522380105,WRHS,,0.00000,Standard,,,Red,,,,y,n,n,n,n,,n,
7273856,Hoof & Horn 1kg,Hoof & Horn 1kg,0.88000,1.40000,0.00000,,20.0000,20.0000,FERTILISER WRHS,WRHS,,,,,,RF036#4388684653,WRHS,,0.00000,Standard,,,Red,,,,y,n,n,n,n,,n,
7273868,Sulphate of Ammonia 1kg,Sulphate of Ammonia 1kg,0.33000,1.00000,0.00000,,20.0000,20.0000,FERTILISER WRHS,WRHS,,,,,,RF031#7116506215,WRHS,,0.00000,Standard,,,Red,,,,y,n,n,n,n,,n,
7273890,Grow Organic 500g,Grow Organic 500g,0.21000,0.35000,0.00000,,20.0000,20.0000,EX COMPOSTS WRHS,WRHS,,,,,,RC011#4215341320,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7273921,Lime 1kg,Lime 1kg,0.34400,0.60000,0.00000,,20.0000,20.0000,FERTILISER WRHS,WRHS,,,,,,RF038#1550466573,WRHS,,0.00000,Standard,,,Red,,,,y,n,n,n,n,,n,
7298586,Potato Bucket Competition,Potato Bucket Competition Price includes Bucket and one Potato,1.09000,2.00000,0.00000,,20.0000,20.0000,SUMMER SHOW,WRHS,,,,,,SS007#Z007#3013738320,WRHS,,0.00000,Standard,,,Dark Green,,,,n,n,n,n,n,,n,
7298680,Growmore 1kg,Growmore 1kg,0.96560,1.55000,0.00000,,20.0000,20.0000,FERTILISER WRHS,SINCLAIR,,,,,,RF008#80000000026,WRHS,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7307471,Garlic Picardy Wight 1kg bag,Garlic Picardy Wight 1kg bag,14.33000,18.40000,0.00000,,0.0000,0.0000,GARLIC BULK,KINGS SEEDS,,,,,,8824614360,Kings Seeds,GAR07,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7321284,Primrose plant,Primrose plant,0.35000,0.60000,0.00000,,20.0000,20.0000,EX WRHS PLANTS,WRHS,,,,,,80000000027,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7326207,Garlic Picardy Wight 1 bulb,Garlic Picardy Wight,0.31150,0.40000,0.00000,PRICED EACH - COUNT HOW MANY,0.0000,0.0000,GARLIC,WRHS,,,,,,BV013#80000000028,WRHS,GAR07,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7333448,Pea Hurst Green Shaft 2.5kg,Pea Hurst Green Shaft 2.5kg,9.65000,12.40000,0.00000,,0.0000,0.0000,PEAS BULK,KINGS SEEDS,,,,,,3857141382,Kings Seeds,PEA 013,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7333457,Pea Onward 2.5Kg,Pea Onward 2.5Kg,9.65000,12.40000,0.00000,,0.0000,0.0000,PEAS BULK,KINGS SEEDS,,,,,,6126774635,Kings Seeds,Pea 024,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7333472,Pea Sugar Snap 1kg,Pea Sugar Snap 1kg,6.00000,7.70000,0.00000,,0.0000,0.0000,PEAS BULK,WRHS,,,,,,8537605122,Kings Seeds,Pea 030,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7333482,Pea Oregon Sugar Pod 1kg,Pea Oregon Sugar Pod 1kg,5.10000,6.54000,0.00000,,0.0000,0.0000,PEAS BULK,KINGS SEEDS,,,,,,2338037265,Kings Seeds,PEA037,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7340511,Pea Sugar Snap,Pea Sugar Snap,0.25000,0.60000,0.00000,,20.0000,20.0000,EX WRHS PLANTS,WRHS,,,,,,80000000030,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7349950,Vermiculite Medium 3 litre,Vermiculite Medium 3 litre,0.98200,1.55000,0.00000,,20.0000,20.0000,EX COMPOSTS etc,WRHS,,,,,,,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7360837,Pea Oregon Sugar Pod 100g,Pea Oregon Sugar Pod 100g,0.44650,0.80000,0.00000,,0.0000,0.0000,SEEDS WRHS VEG,KINGS SEEDS,,,,,,SV003,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7361090,John Innes Base 2.5kg,John Innes Base 2.5kg,1.50000,2.35000,0.00000,,20.0000,20.0000,EX FERTILISER WRHS,WRHS,,,,,,RF007#80000000033,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7413055,Floral Table Decoration Workshop,Floral Table Decoration Workshop,0.00000,5.00000,0.00000,,0.0000,0.0000,TICKETS,WRHS,,,,,,4785313683,WRHS,,0.00000,Standard,,,Dark Green,,,,n,n,n,n,n,,n,
7413993,Kohl Rabi Purple Delicacy,Kohl Rabi Purple Delicacy,0.81000,1.22000,0.00000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559124020,Kings Seeds,12402A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
7414012,Onion Spring Lilia,Onion Spring Lilia,1.11000,1.67000,0.00000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559132346,Kings Seeds,13234A,1.80000,Standard,,,,,,,y,n,n,n,n,,n,
7444038,Longacre Honey 250g 10047.01,Longacre Honey 250g 10047.01,2.88000,3.60000,0.00000,,0.0000,0.0000,10047,WRHS Member,,,,,,N047.01,Dorothy Ranson,,0.00000,Standard,,,Dark Blue,,1,,y,n,n,n,n,,n,
7519197,Sweet Corn Goldcrest,Sweet Corn Goldcrest,0.90000,1.62000,0.00000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559147227,Kings Seeds,14722A,1.80000,Standard,,,,,,,y,n,n,n,n,,n,
7519574,Runner Bean Enorma 2kg,Runner Bean Enorma 2kg sack,15.66000,28.05000,0.00000,,0.0000,0.0000,BEANS RUNNER BULK,KINGS SEEDS,,,,,,,Kings Seeds,RNB05,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7519580,Runner Bean Painted Lady 1kg,Runner Bean Painted Lady 1kg sack,11.55000,14.81000,0.00000,,0.0000,0.0000,BEANS RUNNER BULK,KINGS SEEDS,,,,,,,Kings Seeds,RNB09,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7519583,Runner Bean Scarlet Emperor 1kg,Runner Bean Scarlet Emperor 1kg sack,6.95500,8.95000,0.00000,,0.0000,0.0000,BEANS RUNNER BULK,KINGS SEEDS,,,,,,,Kings Seeds,RNB013,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7519587,Runner Bean White Lady 1kg,Runner Bean White Lady 1kg,13.56000,17.38000,0.00000,,0.0000,0.0000,BEANS RUNNER BULK,KINGS SEEDS,,,,,,,Kings Seeds,RNB020,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7519590,Runner Bean Red Knight 2kg,Runner Bean Red Knight 2kg sack,21.09000,27.05000,0.00000,,0.0000,0.0000,BEANS RUNNER BULK,KINGS SEEDS,,,,,,,Kings Seeds,RNB012,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7519915,Dwarf French Bean Tendergreen 1kg,Dwarf French Bean Tendergreen 1kg sack,7.05000,9.04000,0.00000,,0.0000,0.0000,BEANS FRENCH BULK,KINGS SEEDS,,,,,,,Kings Seeds,DFB019,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7519917,French Bean Purple TeePee 1kg,French Bean Purple TeePee 1kg sack,11.85000,15.19000,0.00000,,0.0000,0.0000,BEANS FRENCH BULK,KINGS SEEDS,,,,,,,Kings Seeds,DFB024,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7519919,French Bean Blue Lake 1kg,French Bean Blue Lake 1kg sack,8.25000,10.60000,0.00000,,0.0000,0.0000,BEANS FRENCH BULK,KINGS SEEDS,,,,,,,Kings Seeds,CFB08,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7539327,4 inch Plant Labels x1000,4 inch White Plastic Plant Labels pack of 1000,9.05000,13.92000,0.00000,,20.0000,20.0000,LBS BULK,LBS,,,,,,,LBS Wordwide Ltd,L04PK,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7539419,Oasis 1/3 brick round bowl,Oasis 1/3 Brick Bowl 15cm diam,0.15000,0.25000,0.00000,,20.0000,20.0000,FLOWER ARRANGING,,,,,,,FA011#F011#80000000041,,SESU735,0.90000,Standard,,,,,,,y,n,n,n,n,,n,
7539439,Oasis Pot Tape,Oasis Pot Tape,0.65000,1.00000,0.00000,,20.0000,20.0000,FLOWER ARRANGING,,,,,,,5024242661206,,SESU961,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7539445,Floral Foam Brick,Floral Foam Brick 23x11x8cm,0.52000,0.90000,0.00000,,20.0000,20.0000,FLOWER ARRANGING,,,,,,,FA012#F012#80000000040,,SESU119,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7546966,Dwarf French Bean Purple TeePee 50g,Dwarf French Bean Purple TeePee 50g,0.59250,0.90000,0.00000,,0.0000,0.0000,SEEDS WRHS VEG,WRHS,,,,,,80000000034,WRHS,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7547032,Dwarf French Bean Purple TeePee 100g,Dwarf French Bean Purple TeePee 100g,1.18500,1.65000,0.00000,,0.0000,0.0000,SEEDS WRHS VEG,WRHS,,,,,,80000000035,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7547085,Lilium Asiatic Mix,Lilium Asiatic Mix,0.27780,0.45000,0.00000,PRICED EACH - COUNT HOW MANY,20.0000,20.0000,BULBS FLOWER,WRHS,,,,,,BF008,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7547093,Lilium Oriental Mix,Lilium Oriental Mix,0.09000,0.20000,0.00000,PRICED EACH - COUNT HOW MANY,20.0000,20.0000,BULBS FLOWER,WRHS,,,,,,80000000037,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7547696,Iris Blue Magic,Iris Blue Magic,0.08000,0.15000,0.00000,PRICED EACH - COUNT HOW MANY,0.0000,0.0000,BULBS FLOWER,WRHS,,,,,,5617285758,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7559362,Growmore 500g,Growmore 500g,0.48280,0.80000,0.00000,,20.0000,20.0000,EX FERTILISER WRHS,SINCLAIR,,,,,,RF006#80000000038,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7559396,Broad Bean Witkiem 6 plants,Broad Bean Witkiem 6 plants,0.25000,1.50000,0.00000,,0.0000,0.0000,EX WRHS PLANTS,WRHS,,,,,,80000000039,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7566353,Begonia Devils Delight x6,Begonia Devils Delight Mix Tray of 6 plants,0.93000,2.50000,0.00000,,20.0000,20.0000,EX WRHS PLANTS,BALL COLEGRAVE,,,,,,80000000053,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7566355,Dianthus Corona Mix x6,Dianthus Corona Mix Tray of 6 plants,0.75300,2.00000,0.00000,,20.0000,20.0000,EX WRHS PLANTS,BALL COLEGRAVE,,,,,,80000000052,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7566356,Geranium Horizon Select x6,Geranium Horizon Select Mix Tray of 6 plants,1.42000,2.50000,0.00000,,20.0000,20.0000,EX WRHS PLANTS,BALL COLEGRAVE,,,,,,80000000051,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7566357,Mimulus Magic Mixed x6,Mimulus Magic Mixed Tray of 6 plants,0.68000,2.00000,0.00000,,20.0000,20.0000,EX WRHS PLANTS,BALL COLEGRAVE,,,,,,80000000050,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7566358,Petunia Easy Wave Mix x6,Petunia Easy Wave Mix Tray of 6 plants,1.40000,2.00000,0.00000,,20.0000,20.0000,EX WRHS PLANTS,BALL COLEGRAVE,,,,,,80000000049,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7597214,Perlite 3 litre,Perlite 3 litre,0.43500,0.85000,0.00000,,20.0000,20.0000,COMPOSTS WRHS,WRHS,,,,,,RC007#80000000043,WRHS,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7609564,Runner Bean Scarlet Emperor 50g,Runner Bean Scarlet Emperor 50g,0.34775,0.50000,0.00000,,0.0000,0.0000,SEEDS WRHS VEG,WRHS,,,,,,SV006,WRHS,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7610116,Runner Bean Enorma 50g,Runner Bean Enorma 50g,0.39150,0.55000,0.00000,,0.0000,0.0000,SEEDS WRHS VEG,WRHS,,,,,,80000000046,WRHS,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7610127,Runner Bean Enorma 100g,Runner Bean Enorma 100g,0.78300,1.10000,0.00000,,0.0000,0.0000,EX SEEDS WRHS VEG,WRHS,,,,,,80000000047,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7645388,Fuchsia Cutting Class 16,Fuchsia Cutting Class 16,0.00000,2.00000,0.00000,,0.0000,0.0000,SUMMER SHOW,WRHS,,,,,,,WRHS,,0.00000,Standard,,,Dark Green,,,,n,n,n,n,n,,n,
7648196,Antirrhinum Sonnet Mix Plug,Antirrhinum Sonnet mixed Plug Plants,0.10778,0.17000,0.00000,,20.0000,20.0000,PLANTS BULK,BALL COLEGRAVE,,,,,,,Ball Colegrave Ltd,,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7648563,Sulphate of Potash 1kg,Sulphate of Potash 1kg,1.17230,1.85000,0.00000,,20.0000,20.0000,FERTILISER WRHS,WRHS,,,,,,RF005#80000000054,WRHS,,0.00000,Standard,,,Red,,,,y,n,n,n,n,,n,
7652691,Handy Tray green G34GR,Handy Tray green G34GR,2.00000,3.10000,0.00000,,20.0000,20.0000,TRAYS,GARLAND,,,,,,5031670001542,Garland Products Ltd.,G34GR,5.15000,Standard,,,,,11,,y,n,n,n,n,,n,
7652715,Potato bag W0490,Potato bag W0490,2.71000,4.20000,0.00000,,20.0000,20.0000,BAGS & TUBTRUGS,GARLAND,,,,,,5031670504906,Garland Products Ltd.,W0490,7.50000,Standard,,,,,32,,y,n,n,n,n,,n,
7652721,Bean & Pea Bag W0494,Bean & Pea Bag W0494,4.11000,6.35000,0.00000,,20.0000,20.0000,BAGS & TUBTRUGS,GARLAND,,,,,,5031670504944,Garland Products Ltd.,W0494,11.40000,Standard,,,,,31,,y,n,n,n,n,,n,
7652733,Flexi Tub Green 26ltr,Flexi Tub Green 26ltr,4.06000,6.25000,0.00000,,20.0000,20.0000,EX TOOLS & EQUIPMENT,GARLAND,,,,,,5031670520906,Garland Products Ltd.,W2090,11.25000,Standard,,,,,,,n,n,n,n,n,,n,
7682635,Secateurs Bypass Draper,Secateurs Bypass Draper,3.58000,6.00000,0.00000,,20.0000,20.0000,EX SECATEURS & LOPPERS,,,,,,,5010559302284,Toolstation,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7682648,Black bucket,Black bucket,0.83000,1.30000,0.00000,,20.0000,20.0000,EX BAGS & TUBTRUGS,,,,,,,,,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7685590,Wheelbarrow booster,Wheelbarrow booster,2.92000,4.50000,0.00000,,20.0000,20.0000,HARDWARE,,,,,,,5060031171730,Toolstation,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7689635,John Innes Base 1kg,John Innes Base 1kg,0.60000,0.95000,0.00000,,20.0000,20.0000,FERTILISER WRHS,WRHS,,,,,,RF004#80000000055,WRHS,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
7689647,John Innes Base 25kg sack,John Innes Base 25kg sack,0.00000,20.00000,0.00000,STORED IN SHED,20.0000,20.0000,EX SHED PRODUCTS,GEM,,,,,,,,,0.00000,Standard,,,Black,,,,n,n,n,n,n,,n,
7736836,Indoor can 0.7 litre green,Indoor can 0.7 litre green,3.09900,4.75000,0.00000,,20.0000,20.0000,WATERING CANS,HAWS,,,,,,5012868150105,WRHS,WC159MIX,6.17000,Standard,,,,,,,y,n,n,n,n,,n,
7740753,Gloves Master Gardener Pink,Gloves Master Gardener Pink,3.15500,4.85000,0.00000,,20.0000,20.0000,EX GLOVES,TOWN & COUNTRY,,,,,,5020358002711,Decco,D53476,5.99000,Standard,,,,,,,n,n,n,n,n,,n,
7748684,Pea Delikett 1kg,Pea Delikett 1kg,8.23000,10.97000,0.00000,,0.0000,0.0000,PEAS BULK,KINGS SEEDS,,,,,,,Kings Seeds,PEA 071,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7748698,Lawn Seed Hard Wearing 10kg,Lawn Seed Hard Wearing 10kg,44.63000,64.96000,0.00000,STORED IN SHED,0.0000,0.0000,SHED PRODUCTS,KINGS SEEDS,,,,,,,Kings Seeds,LWG021,0.00000,Standard,,,Black,,,,y,n,n,n,n,,n,
7769179,Pea Delikett 100g,Pea Delikett 100g,0.82300,1.05000,0.00000,,0.0000,0.0000,SEEDS WRHS VEG,WRHS,,,,,,80000000056,WRHS,,3.60000,Standard,,,,,,,y,n,n,n,n,,n,
7809279,Plastic bags 250x370mm x100,Plastic bags 250x370mm 500 gauge pack of 100,9.80000,15.10000,0.00000,,20.0000,20.0000,LBS BULK,LBS,,,,,,BB0001,LBS Wordwide Ltd,P10X15C,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
7809353,Canes 4ft 14-16mm x250,Canes 4ft 14-16mm x250,35.80000,55.10000,0.00000,,20.0000,20.0000,LBS BULK,LBS,,,,,,,LBS Wordwide Ltd,B41416MMBALE,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7814707,Q4 Prem Tomato Feed 1 litre,Q4 Premium Tomato Feed 1 litre,4.34900,6.70000,0.00000,,20.0000,20.0000,TOMATO FEED,VITAX,,,,,,5012351096026,DO NOT RESTOCK,,7.25000,Standard,,,,,3,,y,n,n,n,n,,n,
7827265,Canes 8ft 14-16mm x150,Canes 8ft 14-16mm x150,43.35000,66.70000,0.00000,,20.0000,20.0000,LBS BULK,LBS,,,,,,,LBS Wordwide Ltd,B81416MM150,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
7827331,Woven Ground Cover 1m x 100m,Woven Ground Cover 1m x 100m,36.40000,56.00000,0.00000,,20.0000,20.0000,LBS BULK,LBS,,,,,,,LBS Wordwide Ltd,GCEC10,0.00000,Standard,,,Red,,,,y,n,n,n,n,,n,
